src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.43.203,34.117.46.154,52815,443,17,2022-09-19 11:36:39,90227365.25535583,270.7382614006893,1.019646309516269,0.5541556029979722,0.46549070651829666,50,42,20712,3716,1399.0,73.0,414.24,543.7269741331581,131.0,70.0,88.47619047619048,26.938411321663853,1399,70,265.5217391304348,432.8216441149481,187334.5756143668,400,336,8,50,991509.5083006136,12429016.35169983,0.0,2987074.7146228366,90210774.4216919,12560236.930847168,48.160552978515625,1841036.2126875897,3948350.5912538334,90148752.92778015,12525902.271270752,0.0,2198750.071409272,4183427.924877681,0,0,0,0,1,0,0,0,0,0,0,0.84,265.5217391304348,0,0,12428938.865661621,59.604644775390625,2921822.5797017417,4632097.792411372,12297795.77255249,18505.81169128418,1906746.304553488,3922082.119488302,0.0,0.0,0.0,0.0,0.0,0.0,414.24,88.47619047619048,0,50,42,20712,3716
192.168.43.203,192.168.43.96,41954,53,17,2022-09-19 11:37:32,1372.8141784667969,113635.18999652658,1456.861410211879,728.4307051059395,728.4307051059395,1,1,78,78,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,78,78,78.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0,1,1,78,78
192.168.43.203,192.168.43.96,57281,53,17,2022-09-19 11:37:32,1244.5449829101562,125347.01609195402,1607.0130268199234,803.5065134099617,803.5065134099617,1,1,78,78,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,78,78,78.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0,1,1,78,78
192.168.43.203,35.186.194.58,38120,443,17,2022-09-19 11:36:43,90653631.6871643,4594.520839907773,5.107351921628049,3.9160041731705344,1.1913477484575146,355,108,407725,8785,1399.0,74.0,1148.5211267605634,487.4466921855907,145.0,70.0,81.3425925925926,24.606594282170633,1399,70,899.5896328293736,621.2962900089739,386009.07997891493,2840,864,8,355,196219.98200684914,14497544.527053833,0.0,1171901.63338565,90635796.54693604,14564206.600189209,24.7955322265625,256033.32357891536,1346931.9501381828,90529452.085495,14624695.777893066,0.0,846069.6456588317,2360070.3265154315,0,0,0,0,1,0,0,0,0,0,0,0.30422535211267604,899.5896328293736,0,0,14497505.66482544,16.927719116210938,989733.4709596098,2518879.307706376,14430882.453918457,5290.26985168457,728132.7405251748,2180173.124033818,9471.75,7.444444444444445,160.33333333333334,4.0,568047.0904614285,691.0717334613083,1148.5211267605634,81.3425925925926,0,355,108,407725,8785
192.168.43.203,192.168.43.96,40432,53,17,2022-09-19 11:37:33,2394.1993713378906,63486.77633937463,835.3523202549293,417.67616012746464,417.67616012746464,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,48537,53,17,2022-09-19 11:37:33,1502.5138854980469,101163.79054268486,1331.1025071405902,665.5512535702951,665.5512535702951,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
35.186.228.49,192.168.43.203,443,55868,6,2022-09-19 11:36:39,96401417.25540161,201.67753289862154,1.8464458829315211,1.0788223136229111,0.7676235693086099,104,74,10346,9096,264.0,66.0,99.48076923076923,43.43031127990936,282.0,66.0,122.91891891891892,34.78690214712178,282,66,109.2247191011236,41.69613266063988,1738.56747885368,2080,1480,20,43,544637.7932015111,13838131.90460205,-186.2049102783203,2130478.5004600175,96401417.25540161,13939177.513122559,0.0,935936.089858268,2755439.0285236584,96339971.30393982,13934458.255767822,16.689300537109375,1319725.6343005456,3198862.784601066,0,0,0,0,1,0,0,0,0,0,0,0.7115384615384616,109.2247191011236,282,501,13836214.542388916,677.3471832275391,2420734.949601002,4005349.3432189887,13741805.55343628,6349.086761474609,1749420.4927373815,3529822.7351215226,377.1666666666667,4.833333333333333,456.0,6.333333333333333,499563681.68421054,33035.42803844858,99.48076923076923,122.91891891891892,0,104,74,10346,9096
192.168.43.203,192.168.43.96,54050,53,17,2022-09-19 11:37:34,169354.43878173828,1263.6220316362674,11.809551697535209,5.9047758487676045,5.9047758487676045,1,1,99,115,99.0,99.0,99.0,0.0,115.0,115.0,115.0,0.0,115,99,107.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,107.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,115.0,0,1,1,99,115
192.168.43.203,192.168.43.96,46419,53,17,2022-09-19 11:37:34,2188.2057189941406,90485.09392024406,913.990847679233,456.9954238396165,456.9954238396165,1,1,99,99,99.0,99.0,99.0,0.0,99.0,99.0,99.0,0.0,99,99,99.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,99.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0,1,1,99,99
192.168.43.203,34.107.204.85,57170,443,6,2022-09-19 11:37:34,70202.35061645508,4871.631747325522,56.978149091526575,28.489074545763287,28.489074545763287,2,2,171,171,105.0,66.0,85.5,19.5,105.0,66.0,85.5,19.5,105,66,85.5,19.5,380.25,40,40,20,1,23400.78353881836,70117.47360229492,14.543533325195312,33033.69619035244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.5,501,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,85.5,0,2,2,171,171
192.168.43.203,192.168.43.96,54965,53,17,2022-09-19 11:37:38,2605.438232421875,58339.51390922401,767.6251830161054,383.8125915080527,383.8125915080527,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,58270,53,17,2022-09-19 11:37:38,79697.3705291748,2107.9741889163115,25.09493082043228,12.54746541021614,12.54746541021614,1,1,76,92,76.0,76.0,76.0,0.0,92.0,92.0,92.0,0.0,92,76,84.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,92.0,0,1,1,76,92
192.168.43.203,192.168.43.96,34018,53,17,2022-09-19 11:37:38,3031.9690704345703,50132.437524573405,659.6373358496501,329.81866792482504,329.81866792482504,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,55777,53,17,2022-09-19 11:37:43,2498.626708984375,60833.41679389313,800.4396946564885,400.21984732824427,400.21984732824427,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,39476,53,17,2022-09-19 11:37:43,1469.3737030029297,103445.43371734546,1361.1241278598086,680.5620639299043,680.5620639299043,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,51588,53,17,2022-09-19 11:37:44,28158.903121948242,9801.518148797277,71.02549383186432,35.51274691593216,35.51274691593216,1,1,74,202,74.0,74.0,74.0,0.0,202.0,202.0,202.0,0.0,202,74,138.0,64.0,4096.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,138.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,202.0,0,1,1,74,202
192.168.43.203,192.168.43.96,46153,53,17,2022-09-19 11:37:45,18696.54655456543,12408.708705798339,106.97162677412362,53.48581338706181,53.48581338706181,1,1,74,158,74.0,74.0,74.0,0.0,158.0,158.0,158.0,0.0,158,74,116.0,42.0,1764.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,158.0,0,1,1,74,158
192.168.43.203,192.168.43.96,43137,53,17,2022-09-19 11:37:45,1744.5087432861328,89423.45551455514,1146.454557878912,573.227278939456,573.227278939456,1,1,78,78,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,78,78,78.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0,1,1,78,78
192.168.43.203,192.168.43.96,44119,53,17,2022-09-19 11:37:45,4304.409027099609,36241.908939847126,464.6398582031683,232.31992910158414,232.31992910158414,1,1,78,78,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,78,78,78.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0,1,1,78,78
192.168.43.203,192.168.43.96,48528,53,17,2022-09-19 11:37:48,2568.2449340820312,59184.38618640921,778.7419235053843,389.37096175269215,389.37096175269215,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,49112,53,17,2022-09-19 11:37:48,2111.196517944336,71997.08729531338,947.3300959909656,473.6650479954828,473.6650479954828,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,54227,53,17,2022-09-19 11:37:53,2726.0780334472656,55757.75826482421,733.6547140108448,366.8273570054224,366.8273570054224,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,58442,53,17,2022-09-19 11:37:53,1755.9528350830078,86562.6894772573,1138.9827562797013,569.4913781398507,569.4913781398507,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,43601,53,17,2022-09-19 11:37:55,185681.34307861328,1276.380254852312,10.771141391158752,5.385570695579376,5.385570695579376,1,1,72,165,72.0,72.0,72.0,0.0,165.0,165.0,165.0,0.0,165,72,118.5,46.5,2162.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,118.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,165.0,0,1,1,72,165
192.168.43.203,192.168.43.96,60109,53,17,2022-09-19 11:37:57,3054.1419982910156,51078.17517564403,654.848399687744,327.424199843872,327.424199843872,1,1,78,78,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,78,78,78.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0,1,1,78,78
192.168.43.203,192.168.43.96,52705,53,17,2022-09-19 11:37:57,39909.60121154785,4610.4194082189815,50.113254437162844,25.056627218581422,25.056627218581422,1,1,84,100,84.0,84.0,84.0,0.0,100.0,100.0,100.0,0.0,100,84,92.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,100.0,0,1,1,84,100
192.168.43.203,192.168.43.96,54871,53,17,2022-09-19 11:37:57,40105.81970214844,4887.071289294717,49.86807438055833,24.934037190279167,24.934037190279167,1,1,84,112,84.0,84.0,84.0,0.0,112.0,112.0,112.0,0.0,112,84,98.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,112.0,0,1,1,84,112
192.168.43.203,192.168.43.96,40039,53,17,2022-09-19 11:37:57,36518.81217956543,6900.553028967624,54.76629388069543,27.383146940347714,27.383146940347714,1,1,83,169,83.0,83.0,83.0,0.0,169.0,169.0,169.0,0.0,169,83,126.0,43.0,1849.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,126.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,169.0,0,1,1,83,169
192.168.43.203,192.168.43.96,60919,53,17,2022-09-19 11:37:57,32546.7586517334,8541.557178542389,61.45005164418985,30.725025822094924,30.725025822094924,1,1,83,195,83.0,83.0,83.0,0.0,195.0,195.0,195.0,0.0,195,83,139.0,56.0,3136.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,195.0,0,1,1,83,195
192.168.43.203,192.168.43.96,46602,53,17,2022-09-19 11:37:57,42176.48506164551,5642.954827841561,47.419788469256815,23.709894234628408,23.709894234628408,1,1,79,159,79.0,79.0,79.0,0.0,159.0,159.0,159.0,0.0,159,79,119.0,40.0,1600.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,119.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,159.0,0,1,1,79,159
192.168.43.203,192.168.43.96,36105,53,17,2022-09-19 11:37:57,2233.5052490234375,69845.36976942784,895.4534585824082,447.7267292912041,447.7267292912041,1,1,78,78,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,78,78,78.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0,1,1,78,78
192.168.43.203,192.168.43.96,60064,53,17,2022-09-19 11:37:57,1869.9169158935547,83426.16651791407,1069.5662374091546,534.7831187045773,534.7831187045773,1,1,78,78,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,78,78,78.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0,1,1,78,78
192.168.43.203,173.194.76.155,60543,443,17,2022-09-19 11:37:57,531138.8969421387,9570.00142385304,24.47570696637606,7.530986758884942,16.94472020749112,4,9,2091,2992,1399.0,78.0,522.75,520.0025841281945,1399.0,70.0,332.44444444444446,426.66982059019494,1399,70,391.0,465.7769357172528,216948.15384615384,32,72,8,4,44261.57474517822,185632.70568847656,0.0,72771.72113923183,345506.1912536621,185182.3329925537,294.9237823486328,115168.73041788737,81874.56647173892,348934.4120025635,186732.05375671387,0.0,43616.801500320435,69983.00176119925,0,0,0,0,1,0,0,0,0,0,0,2.25,391.0,0,0,181909.56115722656,136641.0255432129,159275.29335021973,22634.267807006836,184533.35762023926,20132.780075073242,126045.823097229,66836.4190468643,0.0,0.0,614.0,6.0,0.0,4433.152739022135,522.75,332.44444444444446,0,4,9,2091,2992
192.168.43.203,142.250.181.14,41182,443,6,2022-09-19 11:37:57,317353.0101776123,9324.001679845238,53.568106981199406,28.359586048870273,25.208520932329133,9,8,1562,1397,735.0,66.0,173.55555555555554,206.15641909919387,834.0,66.0,174.625,250.0744576621131,834,66,174.05882352941177,227.88115338747113,51929.82006920415,180,160,20,4,19834.29491519928,105813.02642822266,-4.291534423828125,34580.228616358494,250055.31311035156,185936.21253967285,13.589859008789062,31256.914138793945,61321.24778920253,259839.53475952148,105813.02642822266,0.0,37119.933537074496,43847.2287155454,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,174.05882352941177,64240,267,104088.78326416016,57121.51527404785,80303.74844868977,19179.04399733202,105617.28477478027,57513.47541809082,77042.63925552368,18278.297744226948,0.0,0.0,0.0,0.0,0.0,0.0,173.55555555555554,174.625,0,9,8,1562,1397
192.168.43.203,192.168.43.96,46505,53,17,2022-09-19 11:37:58,2014.16015625,78444.60606060606,992.969696969697,496.4848484848485,496.4848484848485,1,1,79,79,79.0,79.0,79.0,0.0,79.0,79.0,79.0,0.0,79,79,79.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,79.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0,1,1,79,79
192.168.43.203,192.168.43.96,43041,53,17,2022-09-19 11:37:58,66103.93524169922,2480.941556661617,30.255384837336795,15.127692418668397,15.127692418668397,1,1,74,90,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,1,1,74,90
192.168.43.203,192.168.43.96,44395,53,17,2022-09-19 11:37:58,65552.2346496582,2684.8817731481818,30.510020149411158,15.255010074705579,15.255010074705579,1,1,74,102,74.0,74.0,74.0,0.0,102.0,102.0,102.0,0.0,102,74,88.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,88.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,102.0,0,1,1,74,102
192.168.43.203,192.168.43.96,37793,53,17,2022-09-19 11:37:58,63996.315002441406,2656.4029505998064,31.25179941882125,15.625899709410625,15.625899709410625,1,1,77,93,77.0,77.0,77.0,0.0,93.0,93.0,93.0,0.0,93,77,85.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,93.0,0,1,1,77,93
192.168.43.203,192.168.43.96,54988,53,17,2022-09-19 11:37:58,64147.7108001709,2837.2017914552785,31.17804166434372,15.58902083217186,15.58902083217186,1,1,77,105,77.0,77.0,77.0,0.0,105.0,105.0,105.0,0.0,105,77,91.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,91.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,105.0,0,1,1,77,105
192.168.43.203,192.168.43.96,53503,53,17,2022-09-19 11:37:58,1722.574234008789,91723.1878200692,1161.053010380623,580.5265051903115,580.5265051903115,1,1,79,79,79.0,79.0,79.0,0.0,79.0,79.0,79.0,0.0,79,79,79.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,79.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0,1,1,79,79
192.168.43.203,192.168.43.96,32823,53,17,2022-09-19 11:37:58,1737.1177673339844,89803.9286302498,1151.3324183365357,575.6662091682679,575.6662091682679,1,1,78,78,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,78,78,78.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0,1,1,78,78
