src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.18.35,192.168.18.1,58441,53,17,2022-09-18 18:12:02,25069.236755371094,8137.463537109598,79.77905428538821,39.88952714269411,39.88952714269411,1,1,88,116,88.0,88.0,88.0,0.0,116.0,116.0,116.0,0.0,116,88,102.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,102.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,116.0,0,1,1,88,116
142.250.185.35,192.168.18.35,443,38958,6,2022-09-18 18:12:03,218199.4915008545,13189.764926600343,73.32739361556827,36.663696807784135,36.663696807784135,8,8,1397,1481,834.0,66.0,174.625,250.0744576621131,728.0,66.0,185.125,213.22255831642204,834,66,179.875,232.4394746487782,54028.109375,160,160,20,3,14546.632766723633,116573.57215881348,0.0,30425.71828951962,218199.4915008545,116573.57215881348,0.0,31171.355928693498,41480.134445705255,178413.62953186035,157074.2130279541,14.781951904296875,25487.661361694336,53955.00811141043,0,0,0,0,1,0,0,0,0,0,0,1.0,179.875,65535,501,115005.0163269043,3673.3150482177734,53047.81595865885,46313.64213444202,116573.57215881348,11710.882186889648,47886.72924041748,40745.76635032379,0.0,0.0,0.0,0.0,0.0,0.0,174.625,185.125,0,8,8,1397,1481
35.162.217.251,192.168.18.35,443,51916,6,2022-09-18 18:12:09,407002.21061706543,810.8064069226538,9.827956447547319,4.913978223773659,4.913978223773659,2,2,163,167,97.0,66.0,81.5,15.5,101.0,66.0,83.5,17.5,101,66,82.5,16.560495161679196,274.25,40,40,20,1,135667.40353902182,406544.2085266113,115.39459228515625,191538.84813380914,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.5,122,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,83.5,0,2,2,163,167
192.168.18.35,192.168.18.1,37836,53,17,2022-09-18 18:12:10,163234.47227478027,1200.7267660354485,12.25231393913723,6.126156969568615,6.126156969568615,1,1,90,106,90.0,90.0,90.0,0.0,106.0,106.0,106.0,0.0,106,90,98.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,106.0,0,1,1,90,106
192.168.18.35,192.168.18.1,45872,53,17,2022-09-18 18:12:10,101117.37251281738,2699.832810285841,19.778994947149016,9.889497473574508,9.889497473574508,1,1,90,183,90.0,90.0,90.0,0.0,183.0,183.0,183.0,0.0,183,90,136.5,46.5,2162.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,136.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,183.0,0,1,1,90,183
192.168.18.35,35.241.24.90,47444,443,6,2022-09-18 18:12:10,5509207.010269165,4281.74144773106,8.349659018848987,4.174829509424494,4.174829509424494,23,23,21911,1678,1466.0,66.0,952.6521739130435,615.6565677809309,146.0,66.0,72.95652173913044,22.541706777070814,1466,66,512.804347826087,619.0611271203605,383236.67911153124,460,460,20,21,122426.82245042588,4310767.412185669,0.0,638250.8682529675,5470985.412597656,4353113.412857056,5.7220458984375,248681.1551180753,907186.4447120995,5408153.772354126,4359922.409057617,0.0,245825.1714706421,906945.9846270991,0,0,0,0,1,0,0,0,0,0,0,1.0,512.804347826087,501,1050,4310759.544372559,7.62939453125,539381.2417984009,1268532.7507101414,4268421.411514282,6598.711013793945,452668.2297388713,1161245.5516356581,10157.5,9.5,0.0,0.0,185833.55308671054,0.0,952.6521739130435,72.95652173913044,0,23,23,21911,1678
192.168.18.35,142.250.201.138,60308,443,6,2022-09-18 18:12:14,162256.00242614746,3457.499208729397,43.141701356694796,24.65240077525417,18.489300581440627,4,3,351,210,105.0,66.0,87.75,13.970952007647869,78.0,66.0,70.0,5.656854249492381,105,66,80.14285714285714,14.227022290883857,202.40816326530617,80,60,20,3,27042.667071024578,115396.73805236816,0.7152557373046875,40836.74939957873,136872.5299835205,115396.73805236816,615.3583526611328,45624.1766611735,50024.15090094584,25445.69969177246,25444.984436035156,0.7152557373046875,12722.84984588623,12722.134590148926,0,0,0,0,1,0,0,0,0,0,0,0.75,80.14285714285714,3411,1045,115335.22605895996,615.3583526611328,57975.29220581055,57359.933853149414,114781.37969970703,25321.96044921875,70051.67007446289,44729.70962524414,0.0,0.0,0.0,0.0,0.0,0.0,87.75,70.0,0,4,3,351,210
192.168.18.35,34.120.208.123,47406,443,6,2022-09-18 18:11:56,24790178.775787354,324.9674023274217,1.9362506593490867,0.9277867742714374,1.0084638850776493,23,25,5863,2193,743.0,66.0,254.91304347826087,220.365686795436,150.0,66.0,87.72,35.81231073248416,743,66,167.83333333333334,175.8210896211133,30913.055555555547,460,500,20,19,527450.6122507948,20825009.3460083,0.2384185791015625,3009927.5341325975,24752551.555633545,20867588.04321289,21.457672119140625,1125115.9798015247,4332250.157288742,24749576.091766357,20863005.876541138,0.2384185791015625,1031232.3371569315,4159191.0323820557,0,0,0,0,1,0,0,0,0,0,0,1.0869565217391304,167.83333333333334,501,347,20824937.58201599,9601.354598999023,1293344.121230276,4628776.482878923,20782430.64880371,6432.056427001953,1025465.2301470438,4142568.6971714837,1482.5,5.0,0.0,0.0,11002.389928426715,0.0,254.91304347826087,87.72,0,23,25,5863,2193
192.168.18.35,101.50.113.10,50684,443,6,2022-09-18 18:11:59,20549445.390701294,479.9642916135852,1.8491983251866813,0.9245991625933406,0.9245991625933406,19,19,2598,7265,761.0,66.0,136.73684210526315,160.56113513656874,2866.0,54.0,382.36842105263156,681.7775691085856,2866,54,259.55263157894734,510.27833980291797,260383.98407202223,380,380,20,8,555390.4159648998,20105996.60873413,0.0,3258788.764407645,20545198.678970337,20107878.44657898,25.033950805664062,1141399.926609463,4600550.778419085,20545485.019683838,20105996.60873413,0.0,1141415.8344268799,4600073.798250213,0,0,0,0,1,0,0,0,0,0,0,1.0,259.55263157894734,64240,0,278719.6636199951,37.19329833984375,101720.57151794434,109963.52583171018,20104178.66706848,6705.045700073242,4102560.9016418457,8001375.354112107,0.0,0.0,0.0,0.0,0.0,0.0,136.73684210526315,382.36842105263156,0,19,19,2598,7265
192.168.18.35,192.168.18.1,34769,53,17,2022-09-18 18:12:20,7853.031158447266,29033.37518975044,254.678729734653,127.3393648673265,127.3393648673265,1,1,114,114,114.0,114.0,114.0,0.0,114.0,114.0,114.0,0.0,114,114,114.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,0,1,1,114,114
